2025-09-09T00:52:11.634Z,Avancado_2S2,true
2025-09-09T00:52:11.646Z,V1_14,true
2025-09-09T00:52:11.682Z,Avancado_1S2,true
2025-09-09T00:52:11.703Z,Recuado_2S1,false
2025-09-09T00:52:11.734Z,Recuado_1S1,false
2025-09-09T00:52:11.749Z,V2_14,true
2025-09-09T00:52:11.763Z,V1_12,false
2025-09-09T00:52:11.776Z,Para,true
2025-09-09T00:52:11.786Z,V2_12,false
2025-09-09T00:52:11.793Z,Inicia,false
2025-09-09T00:52:11.798Z,Avancado_2S2,true
2025-09-09T00:52:11.806Z,V1_14,true
2025-09-09T00:52:11.876Z,Avancado_1S2,true
2025-09-09T00:52:11.882Z,Recuado_2S1,false
2025-09-09T00:52:11.891Z,Recuado_1S1,false
2025-09-09T00:52:11.897Z,V2_14,true
2025-09-09T00:52:11.903Z,V1_12,false
2025-09-09T00:52:11.911Z,Para,true
2025-09-09T00:52:11.916Z,V2_12,false
2025-09-09T00:52:11.923Z,Inicia,false
2025-09-09T00:52:11.931Z,Avancado_2S2,true
2025-09-09T00:52:11.937Z,V1_14,true
2025-09-09T00:52:12.092Z,Avancado_1S2,true
2025-09-09T00:52:12.099Z,Recuado_2S1,false
2025-09-09T00:52:12.105Z,Recuado_1S1,false
2025-09-09T00:52:12.111Z,V2_14,true
2025-09-09T00:52:12.116Z,V1_12,true
2025-09-09T00:52:12.124Z,Para,true
2025-09-09T00:52:12.131Z,V2_12,false
2025-09-09T00:52:12.137Z,Inicia,false
2025-09-09T00:52:12.144Z,Avancado_2S2,true
2025-09-09T00:52:12.152Z,V1_14,false
2025-09-09T00:52:12.306Z,Avancado_1S2,false
2025-09-09T00:52:12.314Z,Recuado_2S1,false
2025-09-09T00:52:12.320Z,Recuado_1S1,false
2025-09-09T00:52:12.325Z,V2_14,true
2025-09-09T00:52:12.332Z,V1_12,true
2025-09-09T00:52:12.338Z,Para,true
2025-09-09T00:52:12.344Z,V2_12,false
2025-09-09T00:52:12.353Z,Inicia,false
2025-09-09T00:52:12.358Z,Avancado_2S2,true
2025-09-09T00:52:12.364Z,V1_14,false
2025-09-09T00:52:12.522Z,Avancado_1S2,false
2025-09-09T00:52:12.527Z,Recuado_2S1,false
2025-09-09T00:52:12.534Z,Recuado_1S1,true
2025-09-09T00:52:12.540Z,V2_14,true
2025-09-09T00:52:12.546Z,V1_12,true
2025-09-09T00:52:12.554Z,Para,true
2025-09-09T00:52:12.560Z,V2_12,false
2025-09-09T00:52:12.567Z,Inicia,false
2025-09-09T00:52:12.573Z,Avancado_2S2,true
2025-09-09T00:52:12.580Z,V1_14,false
2025-09-09T00:52:12.722Z,Avancado_1S2,false
2025-09-09T00:52:12.727Z,Recuado_2S1,false
2025-09-09T00:52:12.735Z,Recuado_1S1,true
2025-09-09T00:52:12.741Z,V2_14,false
2025-09-09T00:52:12.746Z,V1_12,true
2025-09-09T00:52:12.755Z,Para,true
2025-09-09T00:52:12.761Z,V2_12,true
2025-09-09T00:52:12.766Z,Inicia,false
2025-09-09T00:52:12.773Z,Avancado_2S2,false
2025-09-09T00:52:12.781Z,V1_14,false
2025-09-09T00:52:12.924Z,Avancado_1S2,false
2025-09-09T00:52:12.930Z,Recuado_2S1,false
2025-09-09T00:52:12.936Z,Recuado_1S1,true
2025-09-09T00:52:12.942Z,V2_14,false
2025-09-09T00:52:12.950Z,V1_12,true
2025-09-09T00:52:12.955Z,Para,true
2025-09-09T00:52:12.962Z,V2_12,true
2025-09-09T00:52:12.969Z,Inicia,false
2025-09-09T00:52:12.975Z,Avancado_2S2,false
2025-09-09T00:52:12.981Z,V1_14,false
